% time	cellId	IMSI	frame	sframe	RNTI	mcs	size
2.237	1	1	224	8	1	8	437
2.238	1	1	224	9	1	8	437
2.239	1	1	224	10	1	8	437
2.24	1	1	225	1	1	8	437
2.241	1	1	225	2	1	26	1908
2.242	1	1	225	3	1	18	999
2.243	1	1	225	4	1	14	807
2.244	1	1	225	5	1	22	1431
2.245	1	1	225	6	1	24	1692
2.246	1	1	225	7	1	28	2292
2.247	1	1	225	8	1	18	999
2.248	1	1	225	9	1	18	999
2.249	1	1	225	10	1	22	1431
2.25	1	1	226	1	1	16	967
2.251	1	1	226	2	1	26	1908
2.252	1	1	226	3	1	24	1692
2.253	1	1	226	4	1	24	1692
2.254	1	1	226	5	1	28	2292
2.255	1	1	226	6	1	28	2292
2.256	1	1	226	7	1	28	2292
2.257	1	1	226	8	1	18	999
2.258	1	1	226	9	1	28	2292
2.259	1	1	226	10	1	28	2292
2.26	1	1	227	1	1	22	1431
2.261	1	1	227	2	1	20	1239
2.262	1	1	227	3	1	28	2292
2.263	1	1	227	4	1	26	1908
2.264	1	1	227	5	1	26	1908
2.265	1	1	227	6	1	18	999
2.266	1	1	227	7	1	18	999
2.289	1	1	229	10	1	26	1908
2.29	1	1	230	1	1	26	1908
2.291	1	1	230	2	1	26	1908
2.292	1	1	230	3	1	26	1908
2.293	1	1	230	4	1	26	1908
2.294	1	1	230	5	1	26	1908
2.295	1	1	230	6	1	26	1908
2.296	1	1	230	7	1	10	501
2.297	1	1	230	8	1	22	1431
2.298	1	1	230	9	1	28	2292
2.299	1	1	230	10	1	24	1692
2.3	1	1	231	1	1	22	1431
2.301	1	1	231	2	1	18	999
2.302	1	1	231	3	1	22	1431
2.303	1	1	231	4	1	14	807
2.304	1	1	231	5	1	8	437
2.305	1	1	231	6	1	20	1239
2.306	1	1	231	7	1	12	621
2.307	1	1	231	8	1	16	967
2.308	1	1	231	9	1	16	967
2.309	1	1	231	10	1	16	967
2.31	1	1	232	1	1	20	1239
2.311	1	1	232	2	1	28	2292
2.312	1	1	232	3	1	24	1692
2.313	1	1	232	4	1	28	2292
2.314	1	1	232	5	1	28	2292
2.315	1	1	232	6	1	20	1239
2.316	1	1	232	7	1	26	1908
2.317	1	1	232	8	1	16	967
2.318	1	1	232	9	1	6	325
2.319	1	1	232	10	1	16	967
2.32	1	1	233	1	1	24	1692
2.321	1	1	233	2	1	20	1239
2.344	1	1	235	5	1	20	1239
2.345	1	1	235	6	1	20	1239
2.346	1	1	235	7	1	20	1239
2.347	1	1	235	8	1	20	1239
2.348	1	1	235	9	1	20	1239
2.349	1	1	235	10	1	20	1239
