% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
31337	1	1	1	0	12	621	0	1
31338	1	1	1	0	14	807	0	1
31339	1	1	1	0	18	999	0	1
31340	1	1	1	0	24	1692	0	1
31341	1	1	1	0	20	1239	0	1
31342	1	1	1	0	14	807	0	1
31437	1	1	1	0	22	1431	0	1
31438	1	1	1	0	22	1431	0	1
31439	1	1	1	0	22	1431	0	1
31440	1	1	1	0	22	1431	0	1
31441	1	1	1	0	22	1431	0	1
31442	1	1	1	0	22	1431	0	1
31443	1	1	1	0	22	1431	0	1
31444	1	1	1	0	24	1692	0	1
31445	1	1	1	0	18	999	0	1
31446	1	1	1	0	10	501	0	1
31447	1	1	1	0	12	621	0	1
31448	1	1	1	0	4	225	0	1
31449	1	1	1	0	10	501	0	1
31450	1	1	1	0	4	225	0	1
31451	1	1	1	0	20	1239	0	1
31452	1	1	1	0	28	2292	0	1
31453	1	1	1	0	12	621	0	1
31454	1	1	1	0	16	967	0	1
31455	1	1	1	0	18	999	0	1
31456	1	1	1	0	20	1239	0	1
31457	1	1	1	0	24	1692	0	1
31458	1	1	1	0	24	1692	0	1
31459	1	1	1	0	24	1692	0	1
31460	1	1	1	0	22	1431	0	1
31461	1	1	1	0	18	999	0	1
31462	1	1	1	0	18	999	0	1
31463	1	1	1	0	18	999	0	1
31464	1	1	1	0	18	999	0	1
31465	1	1	1	0	14	807	0	1
31492	1	1	1	0	20	1239	0	1
31493	1	1	1	0	20	1239	0	1
31494	1	1	1	0	20	1239	0	1
31495	1	1	1	0	20	1239	0	1
31496	1	1	1	0	20	1239	0	1
31497	1	1	1	0	20	1239	0	1
31498	1	1	1	0	20	1239	0	1
31499	1	1	1	0	22	1431	0	1
31500	1	1	1	0	20	1239	0	1
31501	1	1	1	0	6	325	0	1
31502	1	1	1	0	8	437	0	1
31504	1	1	1	0	12	621	0	1
31505	1	1	1	0	14	807	0	1
31506	1	1	1	0	14	807	0	1
31507	1	1	1	0	28	2292	0	1
31508	1	1	1	0	28	2292	0	1
31509	1	1	1	0	28	2292	0	1
31510	1	1	1	0	28	2292	0	1
31511	1	1	1	0	18	999	0	1
31512	1	1	1	0	14	807	0	1
31513	1	1	1	0	20	1239	0	1
31514	1	1	1	0	24	1692	0	1
31515	1	1	1	0	8	437	0	1
31516	1	1	1	0	18	999	0	1
31517	1	1	1	0	14	807	0	1
31518	1	1	1	0	18	999	0	1
31519	1	1	1	0	28	2292	0	1
31520	1	1	1	0	28	2292	0	1
31521	1	1	1	0	28	2292	0	1
31547	1	1	1	0	14	807	0	1
31556	1	1	1	0	4	225	0	1
31557	1	1	1	0	4	225	0	1
31558	1	1	1	0	4	225	0	1
31559	1	1	1	0	4	225	0	1
31602	1	1	1	0	8	437	0	1
31657	1	1	1	0	28	2292	0	1
31712	1	1	1	0	24	1692	0	1
31767	1	1	1	0	14	807	0	1
31822	1	1	1	0	4	225	0	1
31877	1	1	1	0	28	2292	0	1
31878	1	1	1	0	28	2292	0	1
31879	1	1	1	0	28	2292	0	1
31880	1	1	1	0	28	2292	0	1
31881	1	1	1	0	28	2292	0	1
31882	1	1	1	0	28	2292	0	1
31883	1	1	1	0	28	2292	0	1
31884	1	1	1	0	8	437	0	1
31885	1	1	1	0	26	1908	0	1
31886	1	1	1	0	28	2292	0	1
31887	1	1	1	0	26	1908	0	1
31888	1	1	1	0	20	1239	0	1
31889	1	1	1	0	20	1239	0	1
31890	1	1	1	0	26	1908	0	1
31891	1	1	1	0	20	1239	0	1
31892	1	1	1	0	14	807	0	1
31932	1	1	1	0	20	1239	0	1
31933	1	1	1	0	20	1239	0	1
31934	1	1	1	0	20	1239	0	1
31935	1	1	1	0	20	1239	0	1
31936	1	1	1	0	20	1239	0	1
31937	1	1	1	0	20	1239	0	1
31938	1	1	1	0	20	1239	0	1
31939	1	1	1	0	20	1239	0	1
31940	1	1	1	0	24	1692	0	1
31941	1	1	1	0	20	1239	0	1
31942	1	1	1	0	24	1692	0	1
31943	1	1	1	0	22	1431	0	1
31944	1	1	1	0	16	967	0	1
31945	1	1	1	0	22	1431	0	1
31946	1	1	1	0	18	999	0	1
31947	1	1	1	0	10	501	0	1
31987	1	1	1	0	28	2292	0	1
31988	1	1	1	0	28	2292	0	1
31989	1	1	1	0	28	2292	0	1
31990	1	1	1	0	28	2292	0	1
31991	1	1	1	0	28	2292	0	1
31992	1	1	1	0	28	2292	0	1
31993	1	1	1	0	28	2292	0	1
31994	1	1	1	0	20	1239	0	1
31995	1	1	1	0	22	1431	0	1
31996	1	1	1	0	14	807	0	1
31997	1	1	1	0	24	1692	0	1
31998	1	1	1	0	20	1239	0	1
31999	1	1	1	0	14	807	0	1
32000	1	1	1	0	14	807	0	1
32001	1	1	1	0	22	1431	0	1
32002	1	1	1	0	12	621	0	1
32042	1	1	1	0	28	2292	0	1
32043	1	1	1	0	28	2292	0	1
32044	1	1	1	0	28	2292	0	1
32045	1	1	1	0	28	2292	0	1
32046	1	1	1	0	28	2292	0	1
32047	1	1	1	0	20	1239	0	1
32048	1	1	1	0	20	1239	0	1
32049	1	1	1	0	12	621	0	1
32050	1	1	1	0	14	807	0	1
32051	1	1	1	0	16	967	0	1
32052	1	1	1	0	22	1431	0	1
32053	1	1	1	0	26	1908	0	1
32054	1	1	1	0	22	1431	0	1
32055	1	1	1	0	20	1239	0	1
32056	1	1	1	0	18	999	0	1
32057	1	1	1	0	8	437	0	1
32097	1	1	1	0	16	967	0	1
32098	1	1	1	0	16	967	0	1
32099	1	1	1	0	16	967	0	1
32100	1	1	1	0	16	967	0	1
32101	1	1	1	0	16	967	0	1
32102	1	1	1	0	16	967	0	1
32103	1	1	1	0	16	967	0	1
32104	1	1	1	0	6	325	0	1
32105	1	1	1	0	14	807	0	1
32106	1	1	1	0	20	1239	0	1
32107	1	1	1	0	20	1239	0	1
32108	1	1	1	0	4	225	0	1
32109	1	1	1	0	8	437	0	1
32110	1	1	1	0	24	1692	0	1
32111	1	1	1	0	6	325	0	1
32112	1	1	1	0	14	807	0	1
32152	1	1	1	0	14	807	0	1
32153	1	1	1	0	14	807	0	1
32154	1	1	1	0	14	807	0	1
32155	1	1	1	0	14	807	0	1
32156	1	1	1	0	14	807	0	1
32157	1	1	1	0	14	807	0	1
32158	1	1	1	0	14	807	0	1
32159	1	1	1	0	18	999	0	1
32160	1	1	1	0	20	1239	0	1
32161	1	1	1	0	28	2292	0	1
32162	1	1	1	0	24	1692	0	1
32163	1	1	1	0	18	999	0	1
32164	1	1	1	0	22	1431	0	1
32165	1	1	1	0	14	807	0	1
32166	1	1	1	0	24	1692	0	1
32207	1	1	1	0	10	501	0	1
32208	1	1	1	0	10	501	0	1
32209	1	1	1	0	10	501	0	1
32210	1	1	1	0	10	501	0	1
32211	1	1	1	0	10	501	0	1
32212	1	1	1	0	10	501	0	1
32213	1	1	1	0	10	501	0	1
32214	1	1	1	0	16	967	0	1
32215	1	1	1	0	26	1908	0	1
32216	1	1	1	0	22	1431	0	1
32217	1	1	1	0	12	621	0	1
32218	1	1	1	0	20	1239	0	1
32219	1	1	1	0	20	1239	0	1
32220	1	1	1	0	18	999	0	1
32221	1	1	1	0	22	1431	0	1
32222	1	1	1	0	20	1239	0	1
32262	1	1	1	0	22	1431	0	1
32263	1	1	1	0	22	1431	0	1
32264	1	1	1	0	22	1431	0	1
32265	1	1	1	0	22	1431	0	1
32266	1	1	1	0	22	1431	0	1
32267	1	1	1	0	22	1431	0	1
32268	1	1	1	0	22	1431	0	1
32269	1	1	1	0	18	999	0	1
32270	1	1	1	0	20	1239	0	1
32271	1	1	1	0	8	437	0	1
32272	1	1	1	0	20	1239	0	1
32273	1	1	1	0	24	1692	0	1
32274	1	1	1	0	18	999	0	1
32275	1	1	1	0	26	1908	0	1
32276	1	1	1	0	26	1908	0	1
32277	1	1	1	0	28	2292	0	1
32317	1	1	1	0	8	437	0	1
32318	1	1	1	0	8	437	0	1
32319	1	1	1	0	8	437	0	1
32320	1	1	1	0	8	437	0	1
32321	1	1	1	0	8	437	0	1
32322	1	1	1	0	8	437	0	1
32323	1	1	1	0	8	437	0	1
32324	1	1	1	0	26	1908	0	1
32325	1	1	1	0	22	1431	0	1
32326	1	1	1	0	20	1239	0	1
32327	1	1	1	0	20	1239	0	1
32328	1	1	1	0	18	999	0	1
32329	1	1	1	0	22	1431	0	1
32330	1	1	1	0	26	1908	0	1
32331	1	1	1	0	22	1431	0	1
32332	1	1	1	0	6	325	0	1
32372	1	1	1	0	28	2292	0	1
32373	1	1	1	0	28	2292	0	1
32374	1	1	1	0	28	2292	0	1
32375	1	1	1	0	28	2292	0	1
32376	1	1	1	0	28	2292	0	1
32377	1	1	1	0	28	2292	0	1
32378	1	1	1	0	28	2292	0	1
32379	1	1	1	0	16	967	0	1
32380	1	1	1	0	16	967	0	1
32381	1	1	1	0	22	1431	0	1
32382	1	1	1	0	6	325	0	1
32383	1	1	1	0	14	807	0	1
32384	1	1	1	0	12	621	0	1
32385	1	1	1	0	14	807	0	1
32386	1	1	1	0	26	1908	0	1
32387	1	1	1	0	26	1908	0	1
32388	1	1	1	0	14	807	0	1
32427	1	1	1	0	2	137	0	1
32428	1	1	1	0	2	137	0	1
32429	1	1	1	0	2	137	0	1
32430	1	1	1	0	2	137	0	1
32431	1	1	1	0	2	137	0	1
32432	1	1	1	0	2	137	0	1
32433	1	1	1	0	2	137	0	1
32434	1	1	1	0	10	501	0	1
32435	1	1	1	0	12	621	0	1
32436	1	1	1	0	18	999	0	1
32437	1	1	1	0	18	999	0	1
32438	1	1	1	0	14	807	0	1
32439	1	1	1	0	18	999	0	1
32440	1	1	1	0	22	1431	0	1
32441	1	1	1	0	18	999	0	1
32442	1	1	1	0	14	807	0	1
32443	1	1	1	0	10	501	0	1
32482	1	1	1	0	20	1239	0	1
32483	1	1	1	0	20	1239	0	1
32484	1	1	1	0	20	1239	0	1
32485	1	1	1	0	20	1239	0	1
32486	1	1	1	0	20	1239	0	1
32487	1	1	1	0	12	621	0	1
32488	1	1	1	0	12	621	0	1
32489	1	1	1	0	20	1239	0	1
32490	1	1	1	0	10	501	0	1
32491	1	1	1	0	22	1431	0	1
32492	1	1	1	0	10	501	0	1
32493	1	1	1	0	28	2292	0	1
32494	1	1	1	0	10	501	0	1
32495	1	1	1	0	28	2292	0	1
32496	1	1	1	0	26	1908	0	1
32497	1	1	1	0	28	2292	0	1
32498	1	1	1	0	28	2292	0	1
32537	1	1	1	0	20	1239	0	1
32538	1	1	1	0	20	1239	0	1
32539	1	1	1	0	20	1239	0	1
32540	1	1	1	0	20	1239	0	1
32541	1	1	1	0	20	1239	0	1
32542	1	1	1	0	20	1239	0	1
32543	1	1	1	0	20	1239	0	1
32544	1	1	1	0	20	1239	0	1
32545	1	1	1	0	20	1239	0	1
32546	1	1	1	0	18	999	0	1
32547	1	1	1	0	22	1431	0	1
32548	1	1	1	0	20	1239	0	1
32549	1	1	1	0	14	807	0	1
32550	1	1	1	0	18	999	0	1
32551	1	1	1	0	14	807	0	1
32552	1	1	1	0	18	999	0	1
32553	1	1	1	0	22	1431	0	1
32592	1	1	1	0	28	2292	0	1
32593	1	1	1	0	28	2292	0	1
32594	1	1	1	0	28	2292	0	1
32595	1	1	1	0	28	2292	0	1
32596	1	1	1	0	28	2292	0	1
32597	1	1	1	0	28	2292	0	1
32598	1	1	1	0	28	2292	0	1
32599	1	1	1	0	14	807	0	1
32600	1	1	1	0	20	1239	0	1
32601	1	1	1	0	24	1692	0	1
32602	1	1	1	0	26	1908	0	1
32603	1	1	1	0	22	1431	0	1
32604	1	1	1	0	18	999	0	1
32605	1	1	1	0	14	807	0	1
32606	1	1	1	0	18	999	0	1
32607	1	1	1	0	22	1431	0	1
32608	1	1	1	0	28	2292	0	1
32647	1	1	1	0	24	1692	0	1
32648	1	1	1	0	24	1692	0	1
32649	1	1	1	0	24	1692	0	1
32650	1	1	1	0	24	1692	0	1
32651	1	1	1	0	24	1692	0	1
32652	1	1	1	0	24	1692	0	1
32653	1	1	1	0	24	1692	0	1
32654	1	1	1	0	20	1239	0	1
32655	1	1	1	0	22	1431	0	1
32656	1	1	1	0	22	1431	0	1
32657	1	1	1	0	22	1431	0	1
32658	1	1	1	0	20	1239	0	1
32659	1	1	1	0	22	1431	0	1
32660	1	1	1	0	28	2292	0	1
32661	1	1	1	0	28	2292	0	1
32662	1	1	1	0	28	2292	0	1
32663	1	1	1	0	28	2292	0	1
32702	1	1	1	0	26	1908	0	1
32703	1	1	1	0	26	1908	0	1
32704	1	1	1	0	26	1908	0	1
32705	1	1	1	0	26	1908	0	1
32706	1	1	1	0	26	1908	0	1
32707	1	1	1	0	26	1908	0	1
32708	1	1	1	0	26	1908	0	1
32709	1	1	1	0	20	1239	0	1
32710	1	1	1	0	10	501	0	1
32711	1	1	1	0	18	999	0	1
32712	1	1	1	0	22	1431	0	1
32713	1	1	1	0	26	1908	0	1
32714	1	1	1	0	26	1908	0	1
32715	1	1	1	0	20	1239	0	1
32716	1	1	1	0	22	1431	0	1
32717	1	1	1	0	28	2292	0	1
32718	1	1	1	0	28	2292	0	1
32757	1	1	1	0	28	2292	0	1
32758	1	1	1	0	28	2292	0	1
32759	1	1	1	0	28	2292	0	1
32760	1	1	1	0	28	2292	0	1
32761	1	1	1	0	28	2292	0	1
32762	1	1	1	0	28	2292	0	1
32763	1	1	1	0	28	2292	0	1
32764	1	1	1	0	28	2292	0	1
32765	1	1	1	0	26	1908	0	1
32766	1	1	1	0	22	1431	0	1
32767	1	1	1	0	28	2292	0	1
32768	1	1	1	0	18	999	0	1
32769	1	1	1	0	12	621	0	1
32770	1	1	1	0	20	1239	0	1
32771	1	1	1	0	14	807	0	1
32772	1	1	1	0	18	999	0	1
32773	1	1	1	0	14	807	0	1
32812	1	1	1	0	28	2292	0	1
32813	1	1	1	0	28	2292	0	1
32814	1	1	1	0	28	2292	0	1
32815	1	1	1	0	28	2292	0	1
32816	1	1	1	0	28	2292	0	1
32817	1	1	1	0	28	2292	0	1
32818	1	1	1	0	28	2292	0	1
32819	1	1	1	0	22	1431	0	1
32820	1	1	1	0	18	999	0	1
32821	1	1	1	0	14	807	0	1
32822	1	1	1	0	14	807	0	1
32823	1	1	1	0	20	1239	0	1
32824	1	1	1	0	28	2292	0	0
32825	1	1	1	0	22	1431	0	1
32826	1	1	1	0	14	807	0	1
32827	1	1	1	0	4	225	0	1
32828	1	1	1	0	4	225	0	1
32867	1	1	1	0	24	1692	0	1
32868	1	1	1	0	24	1692	0	1
32869	1	1	1	0	24	1692	0	1
32870	1	1	1	0	24	1692	0	1
32871	1	1	1	0	24	1692	0	1
32872	1	1	1	0	24	1692	0	1
32873	1	1	1	0	24	1692	0	1
32874	1	1	1	0	12	621	0	1
32875	1	1	1	0	12	621	0	1
32876	1	1	1	0	2	137	0	1
32877	1	1	1	0	18	999	0	1
32878	1	1	1	0	28	2292	0	1
32879	1	1	1	0	28	2292	0	1
32973	1	1	1	0	16	967	0	1
32974	1	1	1	0	16	967	0	1
32975	1	1	1	0	16	967	0	1
32976	1	1	1	0	16	967	0	1
32977	1	1	1	0	16	967	0	1
32978	1	1	1	0	16	967	0	1
32979	1	1	1	0	16	967	0	1
32980	1	1	1	0	18	999	0	1
32981	1	1	1	0	22	1431	0	1
32982	1	1	1	0	26	1908	0	1
32983	1	1	1	0	26	1908	0	1
32984	1	1	1	0	18	999	0	1
32986	1	1	1	0	24	1692	0	1
32987	1	1	1	0	28	2292	0	1
32988	1	1	1	0	28	2292	0	1
32989	1	1	1	0	28	2292	0	1
32990	1	1	1	0	22	1431	0	1
33028	1	1	1	0	20	1239	0	1
33029	1	1	1	0	20	1239	0	1
33030	1	1	1	0	20	1239	0	1
33031	1	1	1	0	20	1239	0	1
33032	1	1	1	0	20	1239	0	1
33033	1	1	1	0	20	1239	0	1
33034	1	1	1	0	20	1239	0	1
33035	1	1	1	0	14	807	0	1
33036	1	1	1	0	4	225	0	1
33037	1	1	1	0	18	999	0	1
33038	1	1	1	0	22	1431	0	1
33039	1	1	1	0	24	1692	0	1
33040	1	1	1	0	6	325	0	1
33041	1	1	1	0	22	1431	0	1
33042	1	1	1	0	26	1908	0	1
33043	1	1	1	0	20	1239	0	1
33044	1	1	1	0	18	999	0	1
33045	1	1	1	0	24	1692	0	1
33083	1	1	1	0	26	1908	0	1
33084	1	1	1	0	26	1908	0	1
33085	1	1	1	0	26	1908	0	1
33086	1	1	1	0	26	1908	0	1
33087	1	1	1	0	28	2292	0	1
33088	1	1	1	0	28	2292	0	1
33089	1	1	1	0	28	2292	0	1
33090	1	1	1	0	20	1239	0	1
33091	1	1	1	0	14	807	0	1
33092	1	1	1	0	26	1908	0	1
33093	1	1	1	0	28	2292	0	1
33094	1	1	1	0	28	2292	0	1
33095	1	1	1	0	28	2292	0	1
33096	1	1	1	0	28	2292	0	1
33097	1	1	1	0	22	1431	0	1
33098	1	1	1	0	24	1692	0	1
33099	1	1	1	0	24	1692	0	1
33100	1	1	1	0	28	2292	0	1
33138	1	1	1	0	20	1239	0	1
33139	1	1	1	0	20	1239	0	1
33140	1	1	1	0	20	1239	0	1
33141	1	1	1	0	20	1239	0	1
33142	1	1	1	0	20	1239	0	1
33143	1	1	1	0	20	1239	0	1
33144	1	1	1	0	20	1239	0	1
33145	1	1	1	0	20	1239	0	1
33146	1	1	1	0	4	225	0	1
33147	1	1	1	0	18	999	0	1
33148	1	1	1	0	12	621	0	1
33149	1	1	1	0	24	1692	0	1
33150	1	1	1	0	18	999	0	1
33151	1	1	1	0	22	1431	0	1
33152	1	1	1	0	22	1431	0	1
33153	1	1	1	0	14	807	0	1
33154	1	1	1	0	22	1431	0	1
33155	1	1	1	0	18	999	0	1
33193	1	1	1	0	24	1692	0	1
33194	1	1	1	0	24	1692	0	1
33195	1	1	1	0	24	1692	0	1
33196	1	1	1	0	24	1692	0	1
33197	1	1	1	0	24	1692	0	1
33198	1	1	1	0	24	1692	0	1
33199	1	1	1	0	24	1692	0	1
33200	1	1	1	0	12	621	0	1
33201	1	1	1	0	22	1431	0	1
33202	1	1	1	0	20	1239	0	1
33203	1	1	1	0	12	621	0	1
33204	1	1	1	0	14	807	0	1
33205	1	1	1	0	24	1692	0	1
33206	1	1	1	0	28	2292	0	1
33207	1	1	1	0	28	2292	0	1
33208	1	1	1	0	22	1431	0	1
33209	1	1	1	0	6	325	0	1
33210	1	1	1	0	18	999	0	1
33211	1	1	1	0	12	621	0	1
33248	1	1	1	0	26	1908	0	1
33249	1	1	1	0	26	1908	0	1
33250	1	1	1	0	26	1908	0	1
33251	1	1	1	0	26	1908	0	1
33252	1	1	1	0	26	1908	0	1
33253	1	1	1	0	26	1908	0	1
33254	1	1	1	0	26	1908	0	1
33255	1	1	1	0	22	1431	0	1
33256	1	1	1	0	22	1431	0	1
33257	1	1	1	0	28	2292	0	1
33258	1	1	1	0	8	437	0	1
33259	1	1	1	0	24	1692	0	1
33260	1	1	1	0	18	999	0	1
33261	1	1	1	0	24	1692	0	1
33262	1	1	1	0	22	1431	0	1
33263	1	1	1	0	16	967	0	1
33264	1	1	1	0	20	1239	0	1
33265	1	1	1	0	12	621	0	1
33303	1	1	1	0	28	2292	0	1
33304	1	1	1	0	28	2292	0	1
33305	1	1	1	0	28	2292	0	1
33306	1	1	1	0	28	2292	0	1
33307	1	1	1	0	28	2292	0	1
33308	1	1	1	0	28	2292	0	1
33309	1	1	1	0	28	2292	0	1
33310	1	1	1	0	14	807	0	1
33311	1	1	1	0	26	1908	0	1
33312	1	1	1	0	28	2292	0	1
33313	1	1	1	0	28	2292	0	1
33314	1	1	1	0	26	1908	0	1
33315	1	1	1	0	24	1692	0	1
33316	1	1	1	0	20	1239	0	1
33317	1	1	1	0	20	1239	0	1
33318	1	1	1	0	4	225	0	1
33319	1	1	1	0	22	1431	0	1
33320	1	1	1	0	26	1908	0	1
33358	1	1	1	0	8	437	0	1
33359	1	1	1	0	8	437	0	1
33360	1	1	1	0	8	437	0	1
33361	1	1	1	0	8	437	0	1
33362	1	1	1	0	8	437	0	1
33363	1	1	1	0	8	437	0	1
33364	1	1	1	0	8	437	0	1
33365	1	1	1	0	22	1431	0	1
33366	1	1	1	0	6	325	0	1
33367	1	1	1	0	20	1239	0	1
33368	1	1	1	0	14	807	0	1
33369	1	1	1	0	26	1908	0	1
33370	1	1	1	0	22	1431	0	1
33371	1	1	1	0	20	1239	0	1
33372	1	1	1	0	14	807	0	1
33373	1	1	1	0	28	2292	0	1
33374	1	1	1	0	28	2292	0	1
33375	1	1	1	0	28	2292	0	1
33413	1	1	1	0	14	807	0	1
33414	1	1	1	0	14	807	0	1
33415	1	1	1	0	14	807	0	1
33416	1	1	1	0	14	807	0	1
33417	1	1	1	0	14	807	0	1
33418	1	1	1	0	14	807	0	1
33419	1	1	1	0	14	807	0	1
33420	1	1	1	0	28	2292	0	1
33421	1	1	1	0	22	1431	0	1
33422	1	1	1	0	22	1431	0	1
33423	1	1	1	0	28	2292	0	1
33424	1	1	1	0	28	2292	0	1
33425	1	1	1	0	22	1431	0	1
33426	1	1	1	0	20	1239	0	1
33427	1	1	1	0	20	1239	0	1
33428	1	1	1	0	18	999	0	1
33429	1	1	1	0	14	807	0	1
33430	1	1	1	0	12	621	0	1
33431	1	1	1	0	14	807	0	1
33468	1	1	1	0	22	1431	0	1
33469	1	1	1	0	22	1431	0	1
33470	1	1	1	0	22	1431	0	1
33471	1	1	1	0	22	1431	0	1
33472	1	1	1	0	22	1431	0	1
33473	1	1	1	0	22	1431	0	1
33474	1	1	1	0	22	1431	0	1
33475	1	1	1	0	28	2292	0	1
33476	1	1	1	0	28	2292	0	1
33477	1	1	1	0	28	2292	0	1
33478	1	1	1	0	28	2292	0	1
33479	1	1	1	0	18	999	0	1
33480	1	1	1	0	26	1908	0	1
33481	1	1	1	0	26	1908	0	1
33482	1	1	1	0	24	1692	0	1
33483	1	1	1	0	18	999	0	1
33484	1	1	1	0	22	1431	0	1
33485	1	1	1	0	24	1692	0	1
33486	1	1	1	0	22	1431	0	1
33523	1	1	1	0	14	807	0	1
33524	1	1	1	0	14	807	0	1
33525	1	1	1	0	14	807	0	1
33526	1	1	1	0	14	807	0	1
33527	1	1	1	0	24	1692	0	1
33528	1	1	1	0	24	1692	0	1
33529	1	1	1	0	24	1692	0	1
33530	1	1	1	0	20	1239	0	1
33531	1	1	1	0	6	325	0	1
33532	1	1	1	0	14	807	0	1
33533	1	1	1	0	18	999	0	1
33534	1	1	1	0	14	807	0	1
33535	1	1	1	0	12	621	0	1
33536	1	1	1	0	24	1692	0	1
33537	1	1	1	0	22	1431	0	1
33538	1	1	1	0	28	2292	0	1
33539	1	1	1	0	26	1908	0	1
33540	1	1	1	0	6	325	0	1
33541	1	1	1	0	24	1692	0	1
33542	1	1	1	0	20	1239	0	1
33578	1	1	1	0	22	1431	0	1
33579	1	1	1	0	22	1431	0	1
33580	1	1	1	0	22	1431	0	1
33581	1	1	1	0	22	1431	0	1
33582	1	1	1	0	22	1431	0	1
33583	1	1	1	0	22	1431	0	1
33584	1	1	1	0	22	1431	0	1
33585	1	1	1	0	20	1239	0	1
33586	1	1	1	0	28	2292	0	1
33587	1	1	1	0	22	1431	0	1
33588	1	1	1	0	24	1692	0	1
33589	1	1	1	0	20	1239	0	1
33590	1	1	1	0	26	1908	0	1
33591	1	1	1	0	28	2292	0	1
33592	1	1	1	0	18	999	0	1
33593	1	1	1	0	20	1239	0	1
33594	1	1	1	0	4	225	0	1
33595	1	1	1	0	20	1239	0	1
33596	1	1	1	0	24	1692	0	1
33633	1	1	1	0	12	621	0	1
33634	1	1	1	0	12	621	0	1
33635	1	1	1	0	12	621	0	1
33636	1	1	1	0	12	621	0	1
33637	1	1	1	0	12	621	0	1
33638	1	1	1	0	12	621	0	1
33639	1	1	1	0	12	621	0	1
33640	1	1	1	0	28	2292	0	1
33641	1	1	1	0	28	2292	0	1
33642	1	1	1	0	28	2292	0	1
33643	1	1	1	0	28	2292	0	1
33644	1	1	1	0	26	1908	0	1
33645	1	1	1	0	22	1431	0	1
33646	1	1	1	0	12	621	0	1
33647	1	1	1	0	22	1431	0	1
33648	1	1	1	0	10	501	0	1
33649	1	1	1	0	12	621	0	1
33650	1	1	1	0	28	2292	0	1
33651	1	1	1	0	28	2292	0	1
33688	1	1	1	0	28	2292	0	1
33689	1	1	1	0	28	2292	0	1
33690	1	1	1	0	28	2292	0	1
33691	1	1	1	0	28	2292	0	1
33692	1	1	1	0	28	2292	0	1
33693	1	1	1	0	28	2292	0	1
33694	1	1	1	0	28	2292	0	1
33695	1	1	1	0	18	999	0	1
33696	1	1	1	0	18	999	0	1
33697	1	1	1	0	28	2292	0	1
33698	1	1	1	0	28	2292	0	1
33699	1	1	1	0	26	1908	0	1
33700	1	1	1	0	24	1692	0	1
33701	1	1	1	0	14	807	0	1
33702	1	1	1	0	14	807	0	1
33703	1	1	1	0	26	1908	0	1
33704	1	1	1	0	26	1908	0	1
33705	1	1	1	0	28	2292	0	1
33706	1	1	1	0	14	807	0	1
33707	1	1	1	0	28	2292	0	1
33743	1	1	1	0	28	2292	0	1
33744	1	1	1	0	28	2292	0	1
33745	1	1	1	0	28	2292	0	1
33746	1	1	1	0	28	2292	0	1
33747	1	1	1	0	28	2292	0	1
33748	1	1	1	0	28	2292	0	1
33749	1	1	1	0	28	2292	0	1
33750	1	1	1	0	20	1239	0	1
33751	1	1	1	0	14	807	0	1
33752	1	1	1	0	18	999	0	1
33753	1	1	1	0	20	1239	0	1
33754	1	1	1	0	16	967	0	1
33755	1	1	1	0	18	999	0	1
33756	1	1	1	0	14	807	0	1
33757	1	1	1	0	22	1431	0	1
33758	1	1	1	0	24	1692	0	1
33759	1	1	1	0	26	1908	0	1
33760	1	1	1	0	28	2292	0	1
33761	1	1	1	0	24	1692	0	1
33762	1	1	1	0	22	1431	0	1
33798	1	1	1	0	20	1239	0	1
33799	1	1	1	0	20	1239	0	1
33800	1	1	1	0	20	1239	0	1
33801	1	1	1	0	20	1239	0	1
33802	1	1	1	0	20	1239	0	1
33803	1	1	1	0	20	1239	0	1
33804	1	1	1	0	20	1239	0	1
33805	1	1	1	0	20	1239	0	1
33806	1	1	1	0	20	1239	0	1
33807	1	1	1	0	16	967	0	1
33808	1	1	1	0	24	1692	0	1
33809	1	1	1	0	16	967	0	1
33810	1	1	1	0	16	967	0	1
33811	1	1	1	0	10	501	0	1
33812	1	1	1	0	14	807	0	1
33813	1	1	1	0	8	437	0	1
33814	1	1	1	0	12	621	0	1
33815	1	1	1	0	22	1431	0	1
33816	1	1	1	0	6	325	0	1
33853	1	1	1	0	16	967	0	1
33854	1	1	1	0	16	967	0	1
33855	1	1	1	0	16	967	0	1
33856	1	1	1	0	16	967	0	1
33857	1	1	1	0	16	967	0	1
33858	1	1	1	0	16	967	0	1
33859	1	1	1	0	16	967	0	1
33860	1	1	1	0	14	807	0	1
33861	1	1	1	0	6	325	0	1
33862	1	1	1	0	28	2292	0	1
33863	1	1	1	0	28	2292	0	1
33864	1	1	1	0	28	2292	0	1
33865	1	1	1	0	28	2292	0	1
33866	1	1	1	0	22	1431	0	1
33867	1	1	1	0	16	967	0	1
33868	1	1	1	0	28	2292	0	1
33869	1	1	1	0	28	2292	0	1
33870	1	1	1	0	24	1692	0	1
33871	1	1	1	0	28	2292	0	1
33908	1	1	1	0	20	1239	0	1
33909	1	1	1	0	20	1239	0	1
33910	1	1	1	0	20	1239	0	1
33911	1	1	1	0	20	1239	0	1
33912	1	1	1	0	20	1239	0	1
33913	1	1	1	0	20	1239	0	1
33914	1	1	1	0	20	1239	0	1
33915	1	1	1	0	16	967	0	1
33916	1	1	1	0	22	1431	0	1
33917	1	1	1	0	8	437	0	1
