% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
7413	1	1	1	0	0	349	0	1
7414	1	1	1	0	2	573	0	1
7487	1	1	1	0	20	4904	0	1
7542	1	1	1	0	8	1764	0	1
7543	1	1	1	0	8	1764	0	1
7544	1	1	1	0	8	1764	0	1
7545	1	1	1	0	8	1764	0	1
7546	1	1	1	0	8	1764	0	1
7547	1	1	1	0	8	1764	0	1
7548	1	1	1	0	8	1764	0	1
7549	1	1	1	0	24	6882	0	1
7597	1	1	1	0	26	7708	0	1
7598	1	1	1	0	26	7708	0	1
7599	1	1	1	0	26	7708	0	1
7600	1	1	1	0	26	7708	0	1
7601	1	1	1	0	26	7708	0	1
7602	1	1	1	0	26	7708	0	1
7603	1	1	1	0	26	7708	0	1
7652	1	1	1	0	6	1287	0	1
7653	1	1	1	0	6	1287	0	1
7654	1	1	1	0	6	1287	0	1
7655	1	1	1	0	6	1287	0	1
7656	1	1	1	0	6	1287	0	1
7657	1	1	1	0	6	1287	0	1
7658	1	1	1	0	6	1287	0	1
7659	1	1	1	0	10	1980	0	1
7707	1	1	1	0	0	349	0	1
7708	1	1	1	0	0	349	0	1
7709	1	1	1	0	0	349	0	1
7710	1	1	1	0	0	349	0	1
7711	1	1	1	0	0	349	0	1
7712	1	1	1	0	0	349	0	1
7713	1	1	1	0	0	349	0	1
7714	1	1	1	0	12	2481	0	1
7762	1	1	1	0	16	3822	0	1
7763	1	1	1	0	16	3822	0	1
7764	1	1	1	0	16	3822	0	1
7765	1	1	1	0	16	3822	0	1
7766	1	1	1	0	16	3822	0	1
7767	1	1	1	0	0	349	0	1
7768	1	1	1	0	0	349	0	1
7769	1	1	1	0	0	349	0	1
7770	1	1	1	0	0	349	0	1
7771	1	1	1	0	0	349	0	1
7772	1	1	1	0	0	349	0	1
7773	1	1	1	0	0	349	0	1
7774	1	1	1	0	0	349	0	1
7775	1	1	1	0	0	349	0	1
7817	1	1	1	0	24	6882	0	1
7818	1	1	1	0	24	6882	0	1
7819	1	1	1	0	24	6882	0	1
7820	1	1	1	0	24	6882	0	1
7821	1	1	1	0	24	6882	0	1
7822	1	1	1	0	24	6882	0	1
7823	1	1	1	0	24	6882	0	1
7872	1	1	1	0	18	4107	0	1
7873	1	1	1	0	18	4107	0	1
7874	1	1	1	0	18	4107	0	1
7875	1	1	1	0	18	4107	0	1
7876	1	1	1	0	18	4107	0	1
