% time	cellId	IMSI	RNTI	rsrp	sinr
0.490214	1	1	1	4.63037e-16	7321.26
0.490214	1	1	1	4.63037e-16	7321.26
0.492214	1	1	1	4.8757e-16	7709.15
0.492214	1	1	1	4.8757e-16	7709.15
0.494214	1	1	1	5.13529e-16	8119.61
0.494214	1	1	1	5.13529e-16	8119.61
0.496214	1	1	1	5.40651e-16	8548.44
0.496214	1	1	1	5.40651e-16	8548.44
0.498214	1	1	1	5.68647e-16	8991.1
0.498214	1	1	1	5.68647e-16	8991.1
0.500214	1	1	1	3.64161e-16	5757.89
0.500214	1	1	1	3.64161e-16	5757.89
0.502214	1	1	1	3.6849e-16	5826.33
0.502214	1	1	1	3.6849e-16	5826.33
0.504214	1	1	1	3.73754e-16	5909.56
0.504214	1	1	1	3.73754e-16	5909.56
0.506214	1	1	1	3.79797e-16	6005.11
0.506214	1	1	1	3.79797e-16	6005.11
0.508214	1	1	1	3.86486e-16	6110.87
0.508214	1	1	1	3.86486e-16	6110.87
0.510214	1	1	1	3.9362e-16	6223.67
0.510214	1	1	1	3.9362e-16	6223.67
0.512214	1	1	1	4.00932e-16	6339.29
0.512214	1	1	1	4.00932e-16	6339.29
0.514214	1	1	1	4.08257e-16	6455.11
0.514214	1	1	1	4.08257e-16	6455.11
0.516214	1	1	1	4.15438e-16	6568.66
0.516214	1	1	1	4.15438e-16	6568.66
0.518214	1	1	1	4.22288e-16	6676.96
0.518214	1	1	1	4.22288e-16	6676.96
0.520214	1	1	1	4.28625e-16	6777.16
0.520214	1	1	1	4.28625e-16	6777.16
0.522214	1	1	1	4.34279e-16	6866.55
0.522214	1	1	1	4.34279e-16	6866.55
0.524214	1	1	1	4.3909e-16	6942.62
0.524214	1	1	1	4.3909e-16	6942.62
0.526214	1	1	1	4.42958e-16	7003.78
0.526214	1	1	1	4.42958e-16	7003.78
0.528214	1	1	1	4.45753e-16	7047.98
0.528214	1	1	1	4.45753e-16	7047.98
0.530214	1	1	1	4.47321e-16	7072.77
0.530214	1	1	1	4.47321e-16	7072.77
0.532214	1	1	1	4.47569e-16	7076.69
0.532214	1	1	1	4.47569e-16	7076.69
0.534214	1	1	1	4.46427e-16	7058.63
0.534214	1	1	1	4.46427e-16	7058.63
0.536214	1	1	1	4.43848e-16	7017.85
0.536214	1	1	1	4.43848e-16	7017.85
0.538214	1	1	1	4.39812e-16	6954.05
0.538214	1	1	1	4.39812e-16	6954.05
0.540214	1	1	1	4.34202e-16	6865.34
0.540214	1	1	1	4.34202e-16	6865.34
0.542214	1	1	1	4.27146e-16	6753.78
0.542214	1	1	1	4.27146e-16	6753.78
0.544214	1	1	1	4.18753e-16	6621.06
0.544214	1	1	1	4.18753e-16	6621.06
0.546214	1	1	1	4.09166e-16	6469.47
0.546214	1	1	1	4.09166e-16	6469.47
0.548214	1	1	1	3.98388e-16	6299.07
0.548214	1	1	1	3.98388e-16	6299.07
0.550214	1	1	1	3.8653e-16	6111.57
0.550214	1	1	1	3.8653e-16	6111.57
0.552214	1	1	1	3.73717e-16	5908.99
0.552214	1	1	1	3.73717e-16	5908.99
0.554214	1	1	1	3.60095e-16	5693.6
0.554214	1	1	1	3.60095e-16	5693.6
0.556214	1	1	1	3.4582e-16	5467.9
0.556214	1	1	1	3.4582e-16	5467.9
0.558214	1	1	1	3.31064e-16	5234.59
0.558214	1	1	1	3.31064e-16	5234.59
0.560214	1	1	1	3.16006e-16	4996.49
0.560214	1	1	1	3.16006e-16	4996.49
0.562214	1	1	1	3.00831e-16	4756.56
0.562214	1	1	1	3.00831e-16	4756.56
0.564214	1	1	1	2.85792e-16	4518.77
0.564214	1	1	1	2.85792e-16	4518.77
0.566214	1	1	1	2.71016e-16	4285.13
0.566214	1	1	1	2.71016e-16	4285.13
0.568214	1	1	1	2.5659e-16	4057.05
0.568214	1	1	1	2.5659e-16	4057.05
0.570214	1	1	1	2.42784e-16	3838.75
0.570214	1	1	1	2.42784e-16	3838.75
0.572214	1	1	1	2.29771e-16	3633.01
0.572214	1	1	1	2.29771e-16	3633.01
0.574214	1	1	1	2.17716e-16	3442.4
0.574214	1	1	1	2.17716e-16	3442.4
0.576214	1	1	1	2.06772e-16	3269.36
0.576214	1	1	1	2.06772e-16	3269.36
0.578214	1	1	1	1.97081e-16	3116.13
0.578214	1	1	1	1.97081e-16	3116.13
0.580214	1	1	1	1.8877e-16	2984.72
0.580214	1	1	1	1.8877e-16	2984.72
0.582214	1	1	1	1.81973e-16	2877.24
0.582214	1	1	1	1.81973e-16	2877.24
0.584214	1	1	1	1.76775e-16	2795.06
0.584214	1	1	1	1.76775e-16	2795.06
0.586214	1	1	1	1.7323e-16	2739.01
0.586214	1	1	1	1.7323e-16	2739.01
0.588214	1	1	1	1.7139e-16	2709.91
0.588214	1	1	1	1.7139e-16	2709.91
0.590214	1	1	1	1.71286e-16	2708.28
0.590214	1	1	1	1.71286e-16	2708.28
0.592214	1	1	1	1.72934e-16	2734.33
0.592214	1	1	1	1.72934e-16	2734.33
0.594214	1	1	1	1.76323e-16	2787.91
0.594214	1	1	1	1.76323e-16	2787.91
0.596214	1	1	1	1.81391e-16	2868.05
0.596214	1	1	1	1.81391e-16	2868.05
